Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","273","Montenegro","101","Indonesia","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","101","Indonesia","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","150","Netherlands","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","166","Panama","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","170","Peru","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","3","","Official data"
"TM","Detailed trade matrix","273","Montenegro","170","Peru","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","3","","Official data"
"TM","Detailed trade matrix","273","Montenegro","170","Peru","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","3","","Official data"
"TM","Detailed trade matrix","273","Montenegro","170","Peru","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","2","","Official data"
"TM","Detailed trade matrix","273","Montenegro","170","Peru","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","273","Montenegro","171","Philippines","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","171","Philippines","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","272","Serbia","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","272","Serbia","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","198","Slovenia","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","198","Slovenia","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","198","Slovenia","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","203","Spain","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","203","Spain","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","273","Montenegro","223","T?rkiye","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","143","Morocco","255","Belgium","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","15","","Official data"
"TM","Detailed trade matrix","143","Morocco","255","Belgium","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","16","","Official data"
"TM","Detailed trade matrix","143","Morocco","255","Belgium","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","28","","Official data"
"TM","Detailed trade matrix","143","Morocco","255","Belgium","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","23","","Official data"
"TM","Detailed trade matrix","143","Morocco","255","Belgium","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","4","","Official data"
"TM","Detailed trade matrix","143","Morocco","255","Belgium","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","2","","Official data"
"TM","Detailed trade matrix","143","Morocco","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","17","","Official data"
"TM","Detailed trade matrix","143","Morocco","58","Ecuador","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","143","Morocco","58","Ecuador","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","143","Morocco","68","France","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","3","","Official data"
"TM","Detailed trade matrix","143","Morocco","68","France","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","2","","Official data"
"TM","Detailed trade matrix","143","Morocco","68","France","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","3","","Official data"
"TM","Detailed trade matrix","143","Morocco","68","France","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","143","Morocco","68","France","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","143","Morocco","68","France","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","143","Morocco","79","Germany","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","143","Morocco","81","Ghana","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","143","Morocco","81","Ghana","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","143","Morocco","81","Ghana","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","143","Morocco","81","Ghana","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","19","","Official data"
"TM","Detailed trade matrix","143","Morocco","106","Italy","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","143","Morocco","106","Italy","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","4","","Official data"
"TM","Detailed trade matrix","143","Morocco","106","Italy","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","143","Morocco","129","Madagascar","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","143","Morocco","129","Madagascar","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","143","Morocco","138","Mexico","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","143","Morocco","170","Peru","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","143","Morocco","170","Peru","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","143","Morocco","170","Peru","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","143","Morocco","203","Spain","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","143","Morocco","217","Togo","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","147","Namibia","20","Botswana","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","147","Namibia","165","Pakistan","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","63","","Official data"
"TM","Detailed trade matrix","147","Namibia","202","South Africa","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","1","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","147","Namibia","202","South Africa","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","2","","Official data"
"TM","Detailed trade matrix","147","Namibia","202","South Africa","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","147","Namibia","202","South Africa","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1","","Official data"
"TM","Detailed trade matrix","147","Namibia","202","South Africa","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","147","Namibia","202","South Africa","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","3","","Official data"
"TM","Detailed trade matrix","149","Nepal","100","India","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","149","Nepal","100","India","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","149","Nepal","100","India","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","149","Nepal","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","10","Australia","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","10","Australia","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","10","Australia","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","50","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","41","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","5","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","45","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","20","","Official data"
"TM","Detailed trade matrix","150","Netherlands","11","Austria","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","11","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","19345","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","23775","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","130454","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","26665","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","20466","","Official data"
"TM","Detailed trade matrix","150","Netherlands","255","Belgium","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","5986","","Official data"
"TM","Detailed trade matrix","150","Netherlands","23","Belize","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","161","","Official data"
"TM","Detailed trade matrix","150","Netherlands","23","Belize","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","101","","Official data"
"TM","Detailed trade matrix","150","Netherlands","23","Belize","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","46","","Official data"
"TM","Detailed trade matrix","150","Netherlands","19","Bolivia (Plurinational State of)","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","254","","Official data"
"TM","Detailed trade matrix","150","Netherlands","19","Bolivia (Plurinational State of)","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","571","","Official data"
"TM","Detailed trade matrix","150","Netherlands","19","Bolivia (Plurinational State of)","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","512","","Official data"
"TM","Detailed trade matrix","150","Netherlands","19","Bolivia (Plurinational State of)","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","370","","Official data"
"TM","Detailed trade matrix","150","Netherlands","19","Bolivia (Plurinational State of)","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","537","","Official data"
"TM","Detailed trade matrix","150","Netherlands","80","Bosnia and Herzegovina","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","10","","Official data"
"TM","Detailed trade matrix","150","Netherlands","21","Brazil","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","52","","Official data"
"TM","Detailed trade matrix","150","Netherlands","21","Brazil","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","19","","Official data"
"TM","Detailed trade matrix","150","Netherlands","21","Brazil","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","674","","Official data"
"TM","Detailed trade matrix","150","Netherlands","21","Brazil","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","97","","Official data"
"TM","Detailed trade matrix","150","Netherlands","21","Brazil","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","169","","Official data"
"TM","Detailed trade matrix","150","Netherlands","21","Brazil","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","414","","Official data"
"TM","Detailed trade matrix","150","Netherlands","27","Bulgaria","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","172","","Official data"
"TM","Detailed trade matrix","150","Netherlands","27","Bulgaria","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","11","","Official data"
"TM","Detailed trade matrix","150","Netherlands","27","Bulgaria","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","8","","Official data"
"TM","Detailed trade matrix","150","Netherlands","27","Bulgaria","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","10","","Official data"
"TM","Detailed trade matrix","150","Netherlands","32","Cameroon","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","201261","","Official data"
"TM","Detailed trade matrix","150","Netherlands","32","Cameroon","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","347809","","Official data"
"TM","Detailed trade matrix","150","Netherlands","32","Cameroon","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","298650","","Official data"
"TM","Detailed trade matrix","150","Netherlands","32","Cameroon","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","269485","","Official data"
"TM","Detailed trade matrix","150","Netherlands","32","Cameroon","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","378044","","Official data"
"TM","Detailed trade matrix","150","Netherlands","32","Cameroon","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","495827","","Official data"
"TM","Detailed trade matrix","150","Netherlands","33","Canada","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","22","","Official data"
"TM","Detailed trade matrix","150","Netherlands","33","Canada","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","33","Canada","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","41","China, mainland","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","2660","","Official data"
"TM","Detailed trade matrix","150","Netherlands","41","China, mainland","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","57","","Official data"
"TM","Detailed trade matrix","150","Netherlands","41","China, mainland","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","1438","","Official data"
"TM","Detailed trade matrix","150","Netherlands","41","China, mainland","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","6547","","Official data"
"TM","Detailed trade matrix","150","Netherlands","41","China, mainland","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","44","Colombia","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","670","","Official data"
"TM","Detailed trade matrix","150","Netherlands","44","Colombia","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","7180","","Official data"
"TM","Detailed trade matrix","150","Netherlands","44","Colombia","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","4962","","Official data"
"TM","Detailed trade matrix","150","Netherlands","44","Colombia","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1269","","Official data"
"TM","Detailed trade matrix","150","Netherlands","44","Colombia","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1127","","Official data"
"TM","Detailed trade matrix","150","Netherlands","44","Colombia","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","587","","Official data"
"TM","Detailed trade matrix","150","Netherlands","46","Congo","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","259","","Official data"
"TM","Detailed trade matrix","150","Netherlands","46","Congo","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","3330","","Official data"
"TM","Detailed trade matrix","150","Netherlands","46","Congo","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1372","","Official data"
"TM","Detailed trade matrix","150","Netherlands","46","Congo","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1839","","Official data"
"TM","Detailed trade matrix","150","Netherlands","46","Congo","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","8143","","Official data"
"TM","Detailed trade matrix","150","Netherlands","48","Costa Rica","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","287","","Official data"
"TM","Detailed trade matrix","150","Netherlands","48","Costa Rica","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","258","","Official data"
"TM","Detailed trade matrix","150","Netherlands","48","Costa Rica","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","157","","Official data"
"TM","Detailed trade matrix","150","Netherlands","48","Costa Rica","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","407","","Official data"
"TM","Detailed trade matrix","150","Netherlands","48","Costa Rica","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","424","","Official data"
"TM","Detailed trade matrix","150","Netherlands","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","383818","","Official data"
"TM","Detailed trade matrix","150","Netherlands","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","940528","","Official data"
"TM","Detailed trade matrix","150","Netherlands","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","1044098","","Official data"
"TM","Detailed trade matrix","150","Netherlands","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1335453","","Official data"
"TM","Detailed trade matrix","150","Netherlands","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1103885","","Official data"
"TM","Detailed trade matrix","150","Netherlands","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","1251995","","Official data"
"TM","Detailed trade matrix","150","Netherlands","98","Croatia","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","98","Croatia","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","98","Croatia","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","98","Croatia","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","49","Cuba","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","46","","Official data"
"TM","Detailed trade matrix","150","Netherlands","49","Cuba","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","6","","Official data"
"TM","Detailed trade matrix","150","Netherlands","49","Cuba","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","15","","Official data"
"TM","Detailed trade matrix","150","Netherlands","49","Cuba","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","70","","Official data"
"TM","Detailed trade matrix","150","Netherlands","49","Cuba","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","4","","Official data"
"TM","Detailed trade matrix","150","Netherlands","50","Cyprus","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","50","Cyprus","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","50","Cyprus","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","50","Cyprus","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","167","Czechia","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","167","Czechia","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1","","Official data"
"TM","Detailed trade matrix","150","Netherlands","167","Czechia","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","167","Czechia","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","107","","Official data"
"TM","Detailed trade matrix","150","Netherlands","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","3029","","Official data"
"TM","Detailed trade matrix","150","Netherlands","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","3070","","Official data"
"TM","Detailed trade matrix","150","Netherlands","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","7673","","Official data"
"TM","Detailed trade matrix","150","Netherlands","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","12049","","Official data"
"TM","Detailed trade matrix","150","Netherlands","54","Denmark","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","3","","Official data"
"TM","Detailed trade matrix","150","Netherlands","54","Denmark","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","5","","Official data"
"TM","Detailed trade matrix","150","Netherlands","54","Denmark","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","5","","Official data"
"TM","Detailed trade matrix","150","Netherlands","54","Denmark","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","3","","Official data"
"TM","Detailed trade matrix","150","Netherlands","55","Dominica","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","2793","","Official data"
"TM","Detailed trade matrix","150","Netherlands","55","Dominica","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","2945","","Official data"
"TM","Detailed trade matrix","150","Netherlands","55","Dominica","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","205","","Official data"
"TM","Detailed trade matrix","150","Netherlands","55","Dominica","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","230","","Official data"
"TM","Detailed trade matrix","150","Netherlands","55","Dominica","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","18710","","Official data"
"TM","Detailed trade matrix","150","Netherlands","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","66458","","Official data"
"TM","Detailed trade matrix","150","Netherlands","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","33904","","Official data"
"TM","Detailed trade matrix","150","Netherlands","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","42380","","Official data"
"TM","Detailed trade matrix","150","Netherlands","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","39287","","Official data"
"TM","Detailed trade matrix","150","Netherlands","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","47802","","Official data"
"TM","Detailed trade matrix","150","Netherlands","58","Ecuador","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","43887","","Official data"
"TM","Detailed trade matrix","150","Netherlands","58","Ecuador","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","92838","","Official data"
"TM","Detailed trade matrix","150","Netherlands","58","Ecuador","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","91526","","Official data"
"TM","Detailed trade matrix","150","Netherlands","58","Ecuador","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","78899","","Official data"
"TM","Detailed trade matrix","150","Netherlands","58","Ecuador","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","97285","","Official data"
"TM","Detailed trade matrix","150","Netherlands","58","Ecuador","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","108837","","Official data"
"TM","Detailed trade matrix","150","Netherlands","60","El Salvador","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","16","","Official data"
"TM","Detailed trade matrix","150","Netherlands","60","El Salvador","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","36","","Official data"
"TM","Detailed trade matrix","150","Netherlands","63","Estonia","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","150","Netherlands","63","Estonia","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","584","","Official data"
"TM","Detailed trade matrix","150","Netherlands","63","Estonia","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","420","","Official data"
"TM","Detailed trade matrix","150","Netherlands","63","Estonia","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","2","","Official data"
"TM","Detailed trade matrix","150","Netherlands","63","Estonia","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","77","","Official data"
"TM","Detailed trade matrix","150","Netherlands","238","Ethiopia","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","10","","Official data"
"TM","Detailed trade matrix","150","Netherlands","67","Finland","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","48","","Official data"
"TM","Detailed trade matrix","150","Netherlands","67","Finland","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","13","","Official data"
"TM","Detailed trade matrix","150","Netherlands","67","Finland","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","10","","Official data"
"TM","Detailed trade matrix","150","Netherlands","67","Finland","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","10","","Official data"
"TM","Detailed trade matrix","150","Netherlands","68","France","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","1064","","Official data"
"TM","Detailed trade matrix","150","Netherlands","68","France","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","320","","Official data"
"TM","Detailed trade matrix","150","Netherlands","68","France","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","3397","","Official data"
"TM","Detailed trade matrix","150","Netherlands","68","France","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","622","","Official data"
"TM","Detailed trade matrix","150","Netherlands","68","France","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","761","","Official data"
"TM","Detailed trade matrix","150","Netherlands","68","France","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","13210","","Official data"
"TM","Detailed trade matrix","150","Netherlands","75","Gambia","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","49","","Official data"
"TM","Detailed trade matrix","150","Netherlands","73","Georgia","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","58","","Official data"
"TM","Detailed trade matrix","150","Netherlands","79","Germany","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","11896","","Official data"
"TM","Detailed trade matrix","150","Netherlands","79","Germany","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","6767","","Official data"
"TM","Detailed trade matrix","150","Netherlands","79","Germany","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","8138","","Official data"
"TM","Detailed trade matrix","150","Netherlands","79","Germany","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","6328","","Official data"
"TM","Detailed trade matrix","150","Netherlands","79","Germany","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","9373","","Official data"
"TM","Detailed trade matrix","150","Netherlands","79","Germany","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","11044","","Official data"
"TM","Detailed trade matrix","150","Netherlands","81","Ghana","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","174412","","Official data"
